dir_x,dir_y,dir_z,hit_count,Linear_dir_x,Linear_dir_y,Linear_dir_z,Linear_init_x,Linear_init_y,Linear_angle,Linear_RMSE
0.24038829977824713,-0.5730354064713701,0.7834819004035226,7,0.26733700339233013,-0.46176391495038843,0.8457570652775533,0.9646962233169143,-1.990968801313633,0.13042189714546817,9.047259729470595
-0.6590925596636231,0.41647596022777156,0.6262146376031219,7,-0.61594320693744,0.3775135784455277,0.6914459226265454,-1.744663382594421,1.990968801313633,0.08740661971487525,9.65365575379839
0.7473377658109659,-0.17526743064231387,0.6409115317644983,7,0.7301476247550569,-0.20593907364886221,0.6515163420891277,2.7709359605911317,-0.9646962233169141,0.03672688727636599,3.6290721567745723
-0.66921010478401,0.42126451256731773,0.6121225744133233,7,-0.7012483280537791,0.3416338008467129,0.6257292773402952,-2.7709359605911317,1.9909688013136326,0.08693330022518464,7.353965544943188
-0.7389706976371054,-0.1525398511251884,0.6562422585085749,7,-0.7449153445202398,0.05730118034771078,0.6646936920334446,-2.7709359605911317,-7.204433497536947,0.21048360563519855,13.065981413397752
-0.6244383282357958,0.5276407445939117,0.5759097315330476,7,-0.63091930318999,0.5338547950069148,0.5629741474618372,-2.7709359605911317,-4.248768472906408,0.015746489051822844,5.475943778664838
0.7787192784195216,-0.24059520691908126,0.5794050671381329,7,0.8007321394633241,-0.2870549179208143,0.5257637444023334,-3.4688013136288944,-1.990968801313633,0.0743169146215102,11.058268966662437
0.6407870030501528,0.4795132233747597,0.5995490683261473,7,0.5428547357595718,0.5778776219376087,0.6093982194978417,1.744663382594421,-4.248768472906409,0.1392645515832884,10.276030200817369
0.28635487671809695,-0.28605151968215126,0.9144262751404814,7,0.28857180781801384,-0.28857180781801384,0.9129362647333529,0.9646962233169141,-0.9646962233169141,0.0036724354263449077,1.5756035665626995
0.23748922602581318,0.3799243577983094,0.8940113812884053,7,0.26733700339233013,0.46176391495038843,0.8457570652775533,0.9646962233169143,1.990968801313633,0.09962574218579989,9.331151697277598
-0.2254733492337618,-0.2170963365021413,0.9497530992119263,7,0.0855732932512686,0.0855732932512686,0.9926502017147152,-7.204433497536947,-7.204433497536947,0.43965053240391316,16.828387731558575
-0.27601030298224183,-0.6119530624397937,0.7411691858261573,7,-0.36832220300632146,-0.6397175104846637,0.674611192874736,-1.9909688013136326,4.248768472906409,0.11720937886938108,11.52768904611609
-0.05798457677906063,0.008996117762791503,0.9982769449010386,7,0.0855732932512686,-0.0855732932512686,0.9926502017147152,-7.204433497536947,7.204433497536947,0.17221242335514123,6.443498060064092
-0.03114168206128802,0.6362121685516684,0.770885382028468,7,0.06243175257304625,0.6867492783035085,0.7242083298473361,-7.204433497536947,-4.24876847290641,0.11620638460451768,4.928963943030956
-0.4364523462621091,0.015044893530123725,0.8996015788230739,7,-0.47783963734750146,-0.07544836379171078,0.8752010199838447,-1.9909688013136326,7.204433497536947,0.10250131925532976,6.769156083432662
0.1085388111921341,0.8169907035365154,0.5663439915810072,7,-0.047262910800404664,0.8349780908071488,0.5482497652846938,7.204433497536947,-3.4688013136288953,0.15804134986147989,10.932070871762114
-0.2425954591902138,-0.6168556429994463,0.7487566753492279,7,-0.22355876548923181,-0.6706762964676957,0.7072586399113879,-0.9646962233169138,4.248768472906409,0.07059188634067817,4.378036307636063
-0.7167860518638333,0.2304147487274461,0.6581236961410265,7,-0.7301476247550569,0.20593907364886221,0.6515163420891277,-2.7709359605911317,0.9646962233169141,0.028658395599658236,4.522687896995888
-0.36250582678034876,-0.7740108488304832,0.5191307460004759,7,-0.2870549179208143,-0.8007321394633241,0.5257637444023334,-1.990968801313633,3.4688013136288944,0.08033887276995508,7.419616958212888
0.1989724522930245,0.5092049251926677,0.8373292705907455,7,-0.07544836379171078,0.47783963734750146,0.8752010199838447,7.204433497536947,1.9909688013136326,0.2797026053264813,14.501758646721164
0.7084663693862002,0.31008721656372934,0.6339726504925074,7,0.7012483280537791,0.3416338008467129,0.6257292773402952,2.7709359605911317,1.9909688013136326,0.03339676576684501,5.728356493077288
0.583824961226733,0.46806532887789115,0.6633726422992099,7,0.6397175104846637,0.36832220300632146,0.674611192874736,-4.248768472906409,1.9909688013136326,0.11495006126574267,7.390736554500801
-0.23991462750363557,0.2568029793433735,0.9362121561431248,7,-0.28857180781801384,0.28857180781801384,0.9129362647333529,-0.9646962233169141,0.9646962233169141,0.06260852204578765,4.994279231025323
-0.5148481507274799,-0.6019916298476526,0.6103584678579146,7,-0.5668597129278474,-0.5668597129278474,0.5977793336330026,4.248768472906409,4.248768472906409,0.06402412690769198,6.106091873861649
0.6488675808695104,0.37496040762776284,0.6620993544840319,7,0.6397175104846637,0.36832220300632146,0.674611192874736,-4.248768472906409,1.9909688013136326,0.016862454923414684,5.824307612942113
-0.6579908300558783,0.531302089954018,0.5336348534090225,7,-0.63091930318999,0.5338547950069148,0.5629741474618372,-2.7709359605911317,-4.248768472906408,0.04000489309831271,7.946148501778403
-0.24744526780772091,-0.2276255243618368,0.9417841897688473,7,-0.3003805576083958,0.08192197025683527,0.9502948549792886,-0.9646962233169141,-7.204433497536947,0.315462825496102,12.849729886433035
-0.5401846773240392,0.4561041683696712,0.7072266270299319,7,-0.6397175104846637,0.36832220300632146,0.674611192874736,4.248768472906409,1.9909688013136326,0.1367675555292383,8.117281909155114
0.627332667341917,0.4272513161989287,0.6510837406140311,7,0.6397175104846637,0.36832220300632146,0.674611192874736,-4.248768472906409,1.9909688013136326,0.06466082487730841,6.590362524992478
0.7010338700067716,-0.3334490701381519,0.6303675362257567,7,0.7012483280537791,-0.3416338008467129,0.6257292773402952,2.7709359605911317,-1.9909688013136326,0.009410096064127176,4.2390395821780436
0.6164560191103445,0.06447995606137513,0.7847447430655077,7,0.6867492783035085,-0.06243175257304625,0.7242083298473361,-4.24876847290641,7.204433497536947,0.1573640415555686,5.854231260716667
0.6419072728793002,0.5130994548970699,0.5698104969276975,7,0.63091930318999,0.5338547950069148,0.5629741474618372,2.7709359605911317,-4.248768472906408,0.024459867602871218,3.5501018618222724
0.4218801385689012,-0.09410612671999553,0.9017545040613022,7,0.47783963734750146,0.07544836379171078,0.8752010199838447,1.9909688013136326,-7.204433497536947,0.1807599183868447,8.920515327527076
-0.4994717838285893,-0.6866086055920825,0.5282959018258453,7,-0.4616834306346788,-0.741491570413272,0.486866163214752,4.248768472906409,3.4688013136288944,0.07848365349365463,10.126762366957966
0.5824261224061531,-0.24882049046319418,0.7738657347787071,7,0.6706762964676957,-0.22355876548923181,0.7072586399113879,-4.248768472906409,-0.9646962233169138,0.1134749500417685,7.684618960049513
-0.06566154853031068,0.42272750635623974,0.9038750004366959,7,0.07544836379171078,0.47783963734750146,0.8752010199838447,-7.204433497536947,1.9909688013136326,0.15433337900796448,8.089002786393957
0.5993999016467344,-0.47660883880356886,0.6430892416144115,7,0.6397175104846637,-0.36832220300632146,0.674611192874736,-4.248768472906409,-1.9909688013136326,0.1198428969308842,10.351435169707917
-0.8454734115089623,-0.17933582152829627,0.5030043474446002,6,-0.8119219518823284,-0.20034437773719793,0.5483109285439102,0.3525641025641081,2.4679487179487216,0.06017340422018436,11.041249252194014
-0.5262256716265749,-0.2564812840428683,0.8107428035184043,7,-0.46176391495038843,-0.26733700339233013,0.8457570652775533,-1.990968801313633,-0.9646962233169143,0.07417334533832705,4.140163674177148
0.5165341662433253,0.6111603704610655,0.5997294862529322,7,0.5778776219376087,0.5428547357595718,0.6093982194978417,-4.248768472906409,1.744663382594421,0.09234837762756803,6.156519927844397
-0.6430336672462627,0.10639915510437975,0.758410787489799,7,-0.6867492783035085,-0.06243175257304625,0.7242083298473361,4.24876847290641,7.204433497536947,0.17795567707903995,5.752760181857698
-0.7213225996192937,-0.38729317875958724,0.5741930868312145,7,-0.8007321394633241,-0.2870549179208143,0.5257637444023334,3.4688013136288944,-1.990968801313633,0.13685099816168775,14.09777163070971
0.349022071668643,0.5383089489521584,0.7670769641738377,7,0.43214866977577854,0.43214866977577854,0.7915144056945838,1.990968801313633,1.990968801313633,0.1371374512459789,9.359532621198342
-0.6686022384104351,-0.27676753470307325,0.6901961884326361,7,-0.6397175104846637,-0.36832220300632146,0.674611192874736,4.248768472906409,-1.9909688013136326,0.09729821740350705,10.644396021757398
0.7417045785792207,-0.12144032663964557,0.6596412397510307,7,0.7449153445202398,0.05730118034771078,0.6646936920334446,2.7709359605911317,-7.204433497536947,0.1790809258444295,10.629245190940834
-0.03587665011532157,-0.6862502248955403,0.7264802095083686,7,0.06243175257304625,-0.6867492783035085,0.7242083298473361,-7.204433497536947,4.24876847290641,0.09837558093841194,5.704532928780499
0.0039654476292075086,0.8083532032969982,0.5886844434368739,7,-0.047262910800404664,0.8349780908071488,0.5482497652846938,7.204433497536947,-3.4688013136288953,0.07050000577770864,7.084203705341864
0.30425900156088387,0.6375718145174895,0.7077631251358396,7,0.36832220300632146,0.6397175104846637,0.674611192874736,1.9909688013136326,-4.248768472906409,0.07218039919192928,8.262111153703385
0.09598920965571496,-0.2146405413877478,0.9719647676857663,7,-0.0855732932512686,0.0855732932512686,0.9926502017147152,7.204433497536947,-7.204433497536947,0.3532902463802235,12.747969376866886
0.1965400570346064,0.6981483130256243,0.688448210833835,7,0.229713685597074,0.6473749321372086,0.726730568979834,0.9646962233169143,1.7446633825944216,0.07173681989605661,4.938320036192534
0.8426084172420223,-0.17560575144280452,0.5090910284547372,7,0.8236091386173857,-0.17093774575077814,0.540784868375189,-3.468801313628896,-0.9646962233169138,0.03724812423072885,10.007012334716283
0.5820793232348876,0.1878191665564604,0.7911432374333056,7,0.47783963734750146,-0.07544836379171078,0.8752010199838447,1.9909688013136326,7.204433497536947,0.29645092965072617,15.942936275147954
-0.14022309246643616,-0.3317324247158847,0.9328939289818908,7,0.08192197025683527,-0.3003805576083958,0.9502948549792886,-7.204433497536947,-0.9646962233169141,0.22549781919403133,8.122638816611293
0.17986659051214876,-0.46904369727291256,0.8646652645192192,7,-0.07544836379171078,-0.47783963734750146,0.8752010199838447,7.204433497536947,-1.9909688013136326,0.2563852212649824,11.7359266678438
0.28859319690559554,-0.8116304215412835,0.5079074970194145,7,0.2870549179208143,-0.8007321394633241,0.5257637444023334,1.990968801313633,3.4688013136288944,0.02097619026952166,7.156725333943937
-0.7955646929385898,0.10272514797126057,0.5970966113819521,7,-0.8349780908071488,-0.047262910800404664,0.5482497652846938,3.4688013136288953,7.204433497536947,0.16277067324839856,11.747845996342596
-0.09873813401259844,0.22760797815773653,0.9687339104060813,7,0.0855732932512686,-0.0855732932512686,0.9926502017147152,-7.204433497536947,7.204433497536947,0.3662205248537491,13.4157301178788
-0.7865186873962863,-0.25624110560897007,0.5618975441953057,7,-0.8007321394633241,-0.2870549179208143,0.5257637444023334,3.4688013136288944,-1.990968801313633,0.049574873065353214,8.215547476039808
0.602059823327514,0.1250894944516814,0.7885915213294304,7,0.6867492783035085,-0.06243175257304625,0.7242083298473361,-4.24876847290641,7.204433497536947,0.21601594224034626,7.778339378850323
-0.5676031123687946,-0.2513515201684518,0.7839956123207998,7,-0.46176391495038843,-0.26733700339233013,0.8457570652775533,-1.990968801313633,-0.9646962233169143,0.1236584981461274,7.929206793026648
-0.4390582273180629,-0.6663603119486424,0.602653970105589,7,-0.3416338008467129,-0.7012483280537791,0.6257292773402952,-1.9909688013136326,-2.7709359605911317,0.10607407066542804,8.959788668981771
0.12742940218298449,-0.8498340802213733,0.5114135152238154,7,-0.047262910800404664,-0.8349780908071488,0.5482497652846938,7.204433497536947,3.4688013136288953,0.17939125962428193,16.350516042677956
-0.06450553253295763,-0.6838847197847979,0.7267329126422636,7,0.06243175257304625,-0.6867492783035085,0.7242083298473361,-7.204433497536947,4.24876847290641,0.127080192771964,5.869333952222672
0.31229468277394806,-0.20598736033293039,0.9273840835889899,7,0.3003805576083958,0.08192197025683527,0.9502948549792886,0.9646962233169141,-7.204433497536947,0.29008109254757736,11.384126609497281
-0.07422190184283561,-0.43986933758417307,0.8949894273901191,7,0.07544836379171078,-0.47783963734750146,0.8752010199838447,-7.204433497536947,-1.9909688013136326,0.15583200745657388,7.763362864048132
0.04517596646590739,-0.5413691345167024,0.8395704808093885,7,-0.07544836379171078,-0.47783963734750146,0.8752010199838447,7.204433497536947,-1.9909688013136326,0.14102731264650195,6.297081162784407
0.32813092309580755,0.2187258444110593,0.9189608818088844,7,0.3003805576083958,-0.08192197025683527,0.9502948549792886,0.9646962233169141,7.204433497536947,0.30472500561437477,13.182530958610592
-0.024370754148584816,-0.5851813930895452,0.8105361210482902,7,0.07544836379171078,-0.47783963734750146,0.8752010199838447,-7.204433497536947,-1.9909688013136326,0.16038313206029212,10.02089884122599
0.34172036236398945,0.47692164378542906,0.8097980857194145,7,0.43214866977577854,0.43214866977577854,0.7915144056945838,1.990968801313633,1.990968801313633,0.10259346830203979,8.332814871433957
0.26409865967206464,0.8006900931199897,0.5377241604567542,7,0.2870549179208143,0.8007321394633241,0.5257637444023334,1.990968801313633,-3.4688013136288944,0.025885913724714278,5.181175152281925
0.31154354139618423,-0.7576440498544214,0.5735120883944079,7,0.2870549179208143,-0.8007321394633241,0.5257637444023334,1.990968801313633,3.4688013136288944,0.06883350176326586,8.419281012531467
-0.18343263713408664,0.3699546122567498,0.9107612489033514,7,0.07544836379171078,0.47783963734750146,0.8752010199838447,-7.204433497536947,1.9909688013136326,0.2836567217787688,14.686220230404139
-0.6554372758475339,-0.3804413340943256,0.6524311218374653,7,-0.61594320693744,-0.3775135784455277,0.6914459226265454,-1.744663382594421,-1.990968801313633,0.05559949799742091,5.244517108056634
0.12589205854863614,-0.35686970962523173,0.9256323243850063,7,-0.07544836379171078,-0.47783963734750146,0.8752010199838447,7.204433497536947,-1.9909688013136326,0.24082098502862287,14.31679786475198
-0.3073419976114872,-0.2607128977079074,0.9151883311498933,7,-0.28857180781801384,-0.28857180781801384,0.9129362647333529,-0.9646962233169141,-0.9646962233169141,0.033669240966762985,2.5670849166939305
-0.45331193803057057,0.4675775786092454,0.7588672445302163,7,-0.43214866977577854,0.43214866977577854,0.7915144056945838,-1.990968801313633,1.990968801313633,0.052626683215345756,3.099809367371165
-0.48422868947041914,0.42980599206774356,0.7620953913234374,7,-0.43214866977577854,0.43214866977577854,0.7915144056945838,-1.990968801313633,1.990968801313633,0.0598695708066429,3.61205144185586
-0.6874063024429975,0.412555277909089,0.5977212711883364,7,-0.7012483280537791,0.3416338008467129,0.6257292773402952,-2.7709359605911317,1.9909688013136326,0.07751718718222232,6.822241609573291
0.5080678201016935,-0.011911268978925691,0.8612347019532046,7,0.47783963734750146,0.07544836379171078,0.8752010199838447,1.9909688013136326,-7.204433497536947,0.09352475774231142,4.542825261252299
-0.6383715425527632,0.39366832894920534,0.6614431346995341,7,-0.6397175104846637,0.36832220300632146,0.674611192874736,4.248768472906409,1.9909688013136326,0.028595300362382448,5.226300787524973
-0.6957066787287273,0.3460441089847936,0.6294804935890895,7,-0.7012483280537791,0.3416338008467129,0.6257292773402952,-2.7709359605911317,1.9909688013136326,0.008014528200616933,3.968824940875384
0.21233172443866033,-0.1850613745707967,0.959514213776363,7,-0.0855732932512686,0.0855732932512686,0.9926502017147152,7.204433497536947,-7.204433497536947,0.4066380507514609,15.078816789767318
-0.04509597228257131,0.27917665285021265,0.9591802488517168,7,0.08192197025683527,0.3003805576083958,0.9502948549792886,-7.204433497536947,0.9646962233169141,0.12917159349757437,5.009483991604002
