dir_x,dir_y,dir_z,init_x,init_y,hit_count,PCA_dir_x,PCA_dir_y,PCA_dir_z,PCA_init_x,PCA_init_y,PCA_angle,PCA_RMSE,Linear_dir_x,Linear_dir_y,Linear_dir_z,Linear_init_x,Linear_init_y,Linear_angle,Linear_RMSE
-0.6753465443093366,-0.3335366208604185,0.6577692358528565,0.0,0.0,4,-0.9948876068786588,0.0,0.10098836407851604,227.53768273371512,0.0,0.7402188897139689,99.87644650423256,-0.24253562503633344,0.0,0.9701425001453317,-12.499999999999982,0.0,0.6402850625711802,17.77958620964728
0.28691393513977603,-0.8526316288686103,0.4366917668968222,0.0,0.0,4,-0.0646248286399891,-0.9301262253838515,0.361509109672828,10.719100979120256,8.072461073362149,0.3698506940158516,17.155018277785313,-0.10101525445522089,-0.9091372900969896,0.40406101782088444,12.499999999999984,-2.4868995751603507e-14,0.39596020503236784,16.515544802085245
-0.818991991606895,-0.480430363335365,0.31374955564784623,0.0,0.0,4,-0.7096940817591549,-0.6574959160563405,0.2530482773805497,1.3644944658003908,14.957556998852567,0.21718194828319884,17.220857214796816,-0.714526782707794,-0.6495698024616309,0.25982792098465246,-7.105427357601002e-15,12.49999999999997,0.20634811106080367,16.409279759547726
-0.061375436107970034,-0.7634427268084695,0.6429527655479874,0.0,0.0,4,-0.0,-0.9948876068786586,0.10098836407851616,0.0,227.53768273371477,0.6015305138898186,97.51795417984165,0.0,-0.24253562503633344,0.9701425001453317,0.0,-12.499999999999982,0.6284871645886674,15.37039646442145
0.15018016600185946,0.9126334076863388,0.3801922946542644,0.0,0.0,4,0.0,0.9324947254986167,0.36118359170546416,0.0,-8.29437209449992,0.15282442696807375,11.631098691911204,0.0,0.9138115486202572,0.4061384660534478,0.0,2.842170943040401e-14,0.15255745850370553,11.575931733103339
-0.9279216196675603,0.23988560572494358,0.28533552866670625,0.0,0.0,4,-0.8817251282590911,0.38337642495062485,0.2749241986231242,5.178930472012652,-16.112011680915245,0.1512471544169724,9.133928263532175,-0.9245003270420485,0.09245003270420506,0.36980013081681945,-12.49999999999999,12.499999999999982,0.170155844666232,12.6157650588824
0.44990467854627003,-0.10377250889267965,0.8870270833634653,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.4799303503983146,14.255090824955284,0.0,0.0,1.0,0.0,0.0,0.4799303503983146,14.255090824955284
0.4336470754735286,0.4255122101850833,0.7942855739069302,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.6529655765915013,20.947495886482905,0.0,0.0,1.0,0.0,0.0,0.6529655765915013,20.947495886482905
0.15902756872900994,-0.7151094291872153,0.6806825520546819,0.0,0.0,4,-0.0,-0.9948876068786586,0.10098836407851616,0.0,227.53768273371477,0.6758195953354001,98.89110406752542,0.0,-0.24253562503633344,0.9701425001453317,0.0,-12.499999999999982,0.5848433363380636,13.323629437418862
-0.37234024855494585,0.8219182154871083,0.4310605367654623,0.0,0.0,4,0.21855942263902536,0.9163745235010933,0.33539456085905744,-35.0412169833063,-12.055708443359379,0.6156784823572929,21.306792417550266,-0.10101525445522132,0.9091372900969896,0.40406101782088444,-12.499999999999982,2.4868995751603507e-14,0.2872617057593346,11.9814114309608
0.8000293872462045,0.5706903575346657,0.1851094145618152,0.0,0.0,4,0.8723866694355844,0.4613082091497457,0.16166705032919623,-16.154834915212746,-2.5861517097024347,0.13332625913151228,18.294056842516458,0.8734848473480881,0.45753968194423666,0.16637806616154066,-12.499999999999957,1.0658141036401503e-14,0.13630256290890674,17.474421086531223
0.5201017576519128,-0.7313901144803198,0.44109257772927385,0.0,0.0,4,-0.2112356987268925,-0.9304025412066954,0.2995506483042317,36.379380867868775,27.649852076246674,0.7915369173094967,29.899766649419565,0.09245003270420508,-0.9245003270420484,0.36980013081681956,12.499999999999982,12.499999999999966,0.47918730058290104,19.612174412846993
0.8991999707823011,0.1493427614587682,0.41126165897756434,0.0,0.0,4,0.9324947254986167,0.0,0.3611835917054642,-8.29437209449992,0.0,0.16117007705653788,10.99818045443013,0.9138115486202572,0.0,0.4061384660534478,2.842170943040401e-14,0.0,0.15028467117761382,10.095987137082197
0.5151065033386105,-0.845268456576708,0.1420792966434589,0.0,0.0,2,0.4402254531628118,-0.8804509063256238,0.17609018126512477,1.4210854715202004e-14,0.0,0.08948216604962982,40.32217545434298,0.44022545316281186,-0.8804509063256237,0.17609018126512474,0.0,0.0,0.08948216604962982,40.32217545434298
-0.6053289709788146,-0.5242538351789525,0.5989446996124842,0.0,0.0,4,-0.7058389793633912,-0.7058389793633912,0.059855412641567296,276.0600047318081,276.0600047318081,0.5860105103077151,171.70007148713069,-0.2357022603955163,-0.2357022603955163,0.9428090415820631,-12.499999999999982,-12.499999999999982,0.5900089512907438,13.171032453134787
0.20249644486236437,0.051257937966247356,0.9779405982029541,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.210432816655327,5.849539039886453,0.0,0.0,1.0,0.0,0.0,0.210432816655327,5.849539039886453
0.8166330149459907,-0.01883038758713844,0.5768500111844842,0.0,0.0,4,0.9467375531541462,0.0,0.3220062195792187,-23.50304866714177,0.0,0.28774439084336195,22.465242891913608,0.9284766908852593,0.0,0.3713906763541039,-12.499999999999966,0.0,0.23522711038031965,19.004343758946934
