dir_x,dir_y,dir_z,hit_count,PCA_dir_x,PCA_dir_y,PCA_dir_z,PCA_init_x,PCA_init_y,PCA_angle,PCA_RMSE,Linear_dir_x,Linear_dir_y,Linear_dir_z,Linear_init_x,Linear_init_y,Linear_angle,Linear_RMSE
-0.5959539981117825,-0.20949800114159287,0.7752092747460254,8,-0.6701152825994857,-0.29765200046452583,0.67996234796206,4.4297798991173,4.736318383535924,0.14961525978532064,14.835675553872939,-0.6530913588855984,-0.23444305190765066,0.7200750880020702,1.3372093023255829,0.31976744186046524,0.08325091036731194,6.837438647584233
-0.1943027876551901,-0.795666423422687,0.5737258660259021,8,-0.21271737603238622,-0.8183812600588722,0.5338571261286572,3.1891165657245324,4.110273447117592,0.04944770417721403,7.455159954331835,-0.1749863297269642,-0.8249355544271172,0.5374580127328189,0.31976744186046546,4.186046511627909,0.05045497759759165,5.215053554460234
0.4729611040503637,-0.6802987179858034,0.55991200055217,8,0.5324752771186657,-0.6268617260881136,0.5687833116602765,-2.4865140541784783,-3.4794221785079955,0.08049625533613981,7.0544683734208755,0.5133801468563779,-0.645016081947757,0.5660345208929296,-1.3372093023255829,-2.0058139534883646,0.05400701407940213,3.3343415520674617
-0.10044117988292017,0.1769061133027775,0.9790892688921842,8,0.06819676136905845,-0.06819676136905828,0.995338336184005,-5.822823826621166,5.822823826621159,0.2990700442516209,15.45484408468981,0.06943030862496506,-0.06943030862496506,0.9951677569578328,-5.872093023255815,5.872093023255815,0.3007932626668612,10.152914410960515
0.37088420836230745,0.7063621517638978,0.6029074676456916,8,0.3654850841725264,0.7006468392640838,0.6127925096447007,-1.609254397360644,1.8549175710895938,0.012630578575691413,3.0707513076330777,0.3580574370197165,0.7017925765586444,0.6158587916739123,-1.017441860465118,2.0058139534883654,0.018792399201654843,2.6165314523537404
-0.4210189059410949,0.26271728302038844,0.8681720509452885,8,-0.4688540497381924,0.32769220057660253,0.8202400268978345,0.6319828380135419,-3.230615398644586,0.09388232871516083,7.409711235287337,-0.48382062482261473,0.27093954990066416,0.8321714746948974,1.0174418604651185,-0.319767441860465,0.07287010609955268,4.757850931217947
-0.05384710854489443,-0.5814147399940116,0.8118234962225781,8,0.062133988904349985,-0.4598844722679686,0.8858022576115091,-5.886932239488337,-4.557569491437263,0.1838181519726512,11.791731333097742,0.06199088112329389,-0.4545997949041553,0.8885359627672126,-5.872093023255815,-4.8546511627907005,0.1883881920682592,9.228795504294373
-0.578247267651714,0.30875949547035375,0.7551805555032649,8,-0.6418374418181447,0.3743776597971792,0.6692429051735458,3.387595727534702,-0.15156201591156915,0.12552055090199896,16.135691865943734,-0.6170299080143767,0.39553199231690817,0.680315026785082,1.337209302325582,-1.0174418604651185,0.12106320101762078,10.704613283925339
0.49819251429315164,0.5707216160449813,0.6527488457908395,8,0.5745934366924988,0.5745934366924991,0.5828248150343341,-4.443897181710298,-4.443897181710319,0.10368746658720787,13.46745664180879,0.5576552248712562,0.5576552248712562,0.6148506325503594,-1.3372093023255829,-1.3372093023255829,0.07172882723164767,6.244057579558827
0.6104736134621462,-0.5333090757646358,0.5855795394082176,8,0.5552801566089582,-0.5810916574838328,0.5949759938678386,0.7520363984056928,4.081146549180495,0.07362223817537511,7.753818537709946,0.5476846305198695,-0.5620973839546028,0.6197483976935365,2.7034883720930196,1.3372093023255829,0.07708226333001722,6.5994183593989515
-0.7087613914245984,0.30565772980713035,0.6357913511797865,8,-0.7006468392640839,0.36548508417252645,0.6127925096447008,-1.8549175710896009,-1.6092543973606404,0.06461855567151543,8.298081928863791,-0.7017925765586442,0.35805743701971643,0.6158587916739122,-2.0058139534883646,-1.0174418604651185,0.05650176852114005,4.3543110574448205
-0.7406099085116052,0.22324254102251861,0.6337663065296552,8,-0.7271907605979041,0.22284445960562585,0.6492564551270311,-2.7735729407338425,-1.0146913483589959,0.02049857107968774,2.3562586420642146,-0.7348714087542176,0.2099632596440621,0.6448871546210482,-2.0058139534883646,-0.31976744186046524,0.01824697765823043,2.1881435161827363
0.0759696239068612,0.7741715346342273,0.6284003908381467,8,-0.044183127223799135,0.7511442537170558,0.6586578484893142,5.766296446140071,1.9711017803936386,0.1261091537903025,10.259130407409112,-0.045969251746446754,0.7508311118586306,0.658892608365737,5.872093023255815,2.0058139534883637,0.1279294658901633,5.007031697955978
0.6727633073024502,0.2486521166985073,0.6968225435566943,8,0.6701152825994857,0.29765200046452583,0.67996234796206,-4.4297798991173,-4.736318383535924,0.051892880835244605,3.6231543511959026,0.6530913588855984,0.23444305190765066,0.7200750880020702,-1.3372093023255829,-0.31976744186046524,0.033610567418054155,4.445838547608171
0.7988092143409568,0.27349612287358066,0.5358205948422502,8,0.799103110946281,0.2978939291810525,0.522200560161563,-4.0040238252042215,-0.5868170801558357,0.027944507290200777,4.239469480760071,0.7986078663262252,0.30250297966902473,0.5203051250307225,-4.186046511627907,-1.017441860465118,0.03289780677153364,3.9601203268823046
0.36763845758868613,0.562449511323094,0.7406028029343562,8,0.3743776597971793,0.6418374418181448,0.6692429051735453,-0.1515620159115869,-3.3875957275347304,0.10700943110231315,12.846177107532595,0.39553199231690817,0.6170299080143767,0.680315026785082,-1.0174418604651185,-1.337209302325582,0.08600140994281247,7.300141033612352
0.017221125029835218,0.21804581668898684,0.9757865825461731,8,-0.06819676136905845,-0.06819676136905828,0.995338336184005,5.822823826621166,5.822823826621159,0.3004839844408349,16.804036595273466,-0.06943030862496506,-0.06943030862496506,0.9951677569578328,5.872093023255815,5.872093023255815,0.3020230303766272,11.204300899715124
-0.1611885838618418,0.4555645580798598,0.8754879632834001,8,0.054931509460633327,0.504887715126116,0.8614353860755352,-5.635842043378492,-1.2027073991103023,0.2225810930603117,14.077132896712195,0.06020504633089483,0.5017087194241238,0.8629389974094929,-5.872093023255815,-1.0174418604651185,0.2269862024797428,9.33671274331137
0.046812169950340134,-0.6323335267201531,0.7732806293514625,8,-0.05144746864590351,-0.6971722735253235,0.7150552279351995,5.957989675191955,4.015263014128081,0.13143085194145654,11.184804247010431,-0.05160920377389861,-0.6709196490606821,0.7397319207592137,5.872093023255815,1.337209302325582,0.11096757236287275,5.92841653881611
-0.11855995894074924,0.576513133616988,0.8084405623811122,8,0.062133988904349985,0.4598844722679686,0.8858022576115091,-5.886932239488337,4.557569491437263,0.22905539039134848,15.1449637020109,0.06199088112329389,0.4545997949041553,0.8885359627672126,-5.872093023255815,4.8546511627907005,0.23263788586889272,10.590164516733774
0.2168263416680554,-0.5361287328571211,0.8158138999574999,8,0.3345257041108638,-0.42040956740630336,0.843414695699794,-3.1174058461671628,-5.373087164566893,0.16754544157198906,9.95456049146238,0.2783899935935502,-0.43746998993272196,0.8550549803230475,-0.31976744186046524,-4.8546511627907,0.12281058717142988,5.565114772645733
0.8139413284877693,0.02006582233436208,0.5806004448444824,8,0.8368244157434089,-0.03711162600920352,0.5462120691001392,-4.0744842688671525,5.800280091338458,0.07055154830441536,6.667743546589702,0.8372560821056194,-0.03805709464116451,0.5454850231900248,-4.186046511627907,5.872093023255815,0.071813369432883,5.558741104714813
-0.6908214726009709,-0.2915413178489414,0.6616414081512195,8,-0.6245351671724196,-0.3806607158824808,0.6819481243824603,-1.4399665045159793,0.10396753722369567,0.11296933602804418,12.199182026614906,-0.6070876258010162,-0.399399753816458,0.6869675765643077,-2.7034883720930205,1.0174418604651185,0.13898665610630967,9.312894759672602
0.32858238850769567,0.4754106315058171,0.8160994702937981,8,0.4569021868821483,0.45690218688214856,0.7632042867048252,-1.6973566047560134,-1.6973566047560276,0.1401376180266143,13.31734268203481,0.44908569408573024,0.44908569408573024,0.772427393827456,-1.0174418604651185,-1.0174418604651185,0.13094190852674864,8.65945462869678
-0.196530145950548,-0.09968797861654687,0.9754169409293665,8,0.06819676136905845,0.06819676136905828,0.995338336184005,-5.822823826621166,-5.822823826621159,0.3154116631921114,16.831130943024732,0.06943030862496506,0.06943030862496506,0.9951677569578328,-5.872093023255815,-5.872093023255815,0.3171214702264069,10.966746563911881
-0.5844375198629833,0.5485400418722601,0.5979436493844419,8,-0.5745934366924988,0.5745934366924991,0.5828248150343341,4.443897181710298,-4.443897181710319,0.03169145885074579,4.118705761422993,-0.5576552248712562,0.5576552248712562,0.6148506325503594,1.3372093023255829,-1.3372093023255829,0.03295940387334735,4.9681911831513705
-0.6142020048699686,0.2892176590278805,0.7342404530670751,8,-0.6418374418181447,0.3743776597971792,0.6692429051735458,3.387595727534702,-0.15156201591156915,0.11069386085364619,13.888762498584489,-0.6170299080143767,0.39553199231690817,0.680315026785082,1.337209302325582,-1.0174418604651185,0.11931288990725727,8.990420125135838
-0.5080953349144697,0.2522568020622402,0.8235324137224259,8,-0.4688540497381924,0.32769220057660253,0.8202400268978345,0.6319828380135419,-3.230615398644586,0.08512103998882346,5.761539694659007,-0.48382062482261473,0.27093954990066416,0.8321714746948974,1.0174418604651185,-0.319767441860465,0.031828061625326115,2.8508925268250733
-0.7727138347929522,0.1865362854059495,0.6067269103530191,8,-0.8183812600588725,0.2127173760323861,0.5338571261286571,4.1102734471176205,-3.189116565724527,0.08992450388314076,16.321343504003153,-0.8249355544271172,0.1749863297269642,0.5374580127328189,4.186046511627909,-0.31976744186046546,0.08754189062038616,10.762132461322754
-0.7682678399253463,0.12680185971008895,0.6274438735938901,8,-0.7511442537170561,-0.04418312722379916,0.6586578484893144,-1.9711017803936386,5.766296446140071,0.17487495588122096,15.696542199502698,-0.7508311118586306,-0.045969251746446754,0.658892608365737,-2.0058139534883637,5.872093023255815,0.1767033675686062,7.8263872418746425
-0.3519911803313355,0.4690028666194168,0.8100237774730584,8,-0.4569021868821483,0.45690218688214856,0.7632042867048252,1.6973566047560134,-1.6973566047560276,0.11558407007115053,10.88465190833313,-0.44908569408573024,0.44908569408573024,0.772427393827456,1.0174418604651185,-1.0174418604651185,0.10605689851425633,6.986320372422025
-0.7926316460289252,0.20445352006845652,0.5743986697800527,8,-0.8183812600588725,0.2127173760323861,0.5338571261286571,4.1102734471176205,-3.189116565724527,0.04873828968262988,7.82502921441648,-0.8249355544271172,0.1749863297269642,0.5374580127328189,4.186046511627909,-0.31976744186046546,0.05724827458654858,5.756431384475931
0.441247853457554,-0.3170795820176401,0.8395003695571668,8,0.4569021868821483,-0.45690218688214856,0.7632042867048252,-1.6973566047560134,1.6973566047560276,0.1602229153261194,15.706837261143868,0.44908569408573024,-0.44908569408573024,0.772427393827456,-1.0174418604651185,1.0174418604651185,0.14841236247413736,10.141802237178718
-0.12023245225542481,0.2747721099470597,0.9539624966527185,8,0.05239668217992209,0.3953142782883613,0.9170502761996687,-5.374734190566048,-4.473442036470377,0.21417003878895485,11.132226498471569,0.06619436724610314,0.30890704714848133,0.9487859305274788,-5.872093023255815,-0.31976744186046524,0.18988193924085234,6.901485681999133
-0.2335836112384733,-0.7678870683637772,0.596479795802404,8,-0.2978939291810524,-0.7991031109462808,0.5222005601615628,0.5868170801558392,4.00402382520425,0.10313626318937617,19.648656175453684,-0.30250297966902473,-0.7986078663262252,0.5203051250307225,1.017441860465118,4.186046511627907,0.10727188707263867,12.784864714577239
0.30660118332561903,-0.6420847236475555,0.7026541980531907,8,0.3743776597971793,-0.6418374418181448,0.6692429051735453,-0.1515620159115869,3.3875957275347304,0.0755827064018665,9.272929065468375,0.39553199231690817,-0.6170299080143767,0.680315026785082,-1.0174418604651185,1.337209302325582,0.09509091789884798,6.684125286939729
-0.8128921070375836,0.207835328803072,0.5440688361019372,8,-0.799103110946281,0.2978939291810525,0.522200560161563,4.0040238252042215,-0.5868170801558357,0.09373014122258952,13.874354126553834,-0.7986078663262252,0.30250297966902473,0.5203051250307225,4.186046511627907,-1.017441860465118,0.0986844387057081,9.593896002651771
0.3483937325154789,-0.10283381520988026,0.9316904065156586,8,0.504887715126116,0.05493150946063343,0.8614353860755355,-1.2027073991102917,-5.635842043378496,0.2335887004200806,16.99420889993095,0.5017087194241238,0.06020504633089483,0.8629389974094929,-1.0174418604651185,-5.872093023255815,0.2346617532493343,12.064453624752106
0.6865169581220257,-0.09060120160246796,0.7214470794722714,8,0.6971722735253235,0.05144746864590337,0.7150552279351997,-4.015263014128067,-5.957989675191946,0.14271215732560613,9.731952862186631,0.6709196490606821,0.05160920377389861,0.7397319207592137,-1.337209302325582,-5.872093023255815,0.14435224084335924,7.098083601401135
0.01786342823907487,0.05538084051727813,0.998305494543202,8,-0.06819676136905845,-0.06819676136905828,0.995338336184005,5.822823826621166,5.822823826621159,0.15076340489415196,4.53869537439267,-0.06943030862496506,-0.06943030862496506,0.9951677569578328,5.872093023255815,5.872093023255815,0.15248897665045605,5.345156289581409
